entry,KCL_control_1,KCL_control_2,KCL_control_3,KCL_KCL_1,KCL_KCL_2,KCL_KCL_3,NaCl_control_1,NaCl_control_2,NaCl_control_3,NaCl_KCL_1,NaCl_KCL_2,NaCl_KCL_3,Sorb_control_1,Sorb_control_2,Sorb_control_3,Sorb_KCL_1,Sorb_KCL_2,Sorb_KCL_3,FC_kcl,FC_nacl,FC_sorb,log2_FC_kcl,log2_FC_nacl,log2_FC_sorb,pval_kcl,pval_nacl,pval_sorb,adj_pval_kcl,adj_pval_nacl,adj_pval_sorb,neg_log10_adj_pval_kcl,neg_log10_adj_pval_nacl,neg_log10_adj_pval_sorb,uniprot
G4N6G4_MAGO7,170493,182455.6666666667,201645.3333333333,194297.6666666667,178005,206580.3333333333,161332,170743.3333333333,162184.3333333333,147660,155295.3333333333,158683.3333333333,200750.3333333333,213011,210930.6666666667,236543.6666666667,253277,233272.6666666667,1.0649034377300788,0.9575236407955556,1.121428526277197,0.09072261709537172,-0.06261998796729103,0.16533767386033485,0.5457427576062361,0.07025784944760703,0.010683247453012662,0.7712139438473102,0.2477075166295078,0.06684553071832218,0.11282512682151456,0.6060608146447322,1.1749276242921427,G4N6G4
G4MRJ2_MAGO7,206038,251545.3333333333,281466.6666666667,268470.6666666667,265700,289829.6666666667,215129.6666666667,208917.6666666667,196290,173228.3333333333,175567,208056.6666666667,264905.6666666667,246963.6666666667,199314,283676,305514,271937.6666666667,1.0672854197255368,0.8403645455227178,1.1486547953747581,0.0939460417276956,-0.25091279803291355,0.19994529073508857,0.2895750099227445,0.16656946628019342,0.08462193026584926,0.5929393060322863,0.39386772852503055,0.220747616404065,0.22698975925679787,0.40464960156622715,0.6561039771644391,G4MRJ2
RSSA_MAGO7,485179,446003.6666666667,439519,425207.3333333333,404616.6666666667,473849.3333333333,444070.6666666667,420414.3333333333,426555.3333333333,436905,432953.3333333333,463122.3333333333,419066.6666666667,393217.3333333333,379632.3333333333,480232.6666666667,341729.3333333333,298092.3333333333,0.9533718332659447,1.0242633624711448,0.8690596887895752,-0.06888909231155052,0.034586714243749275,-0.20247282721080476,0.42189006717970945,0.3026089036750376,0.6914198175755,0.6977412649510579,0.5486324025978324,0.8099228845297716,0.15630559175412978,0.2607185462504997,0.09155632978496223,RSSA
G4NDL6_MAGO7,296080.6666666667,340083.6666666667,342958,279457.3333333333,305051.6666666667,316697,354541.3333333333,299778.3333333333,258480,281932.6666666667,300718.3333333333,293240.3333333333,260693.3333333333,259963,235343.6666666667,256762,316743.3333333333,221295,0.8969900544081799,0.9781905519077986,0.9876867092624719,-0.15683610588055516,-0.03181256476654875,-0.017874598289469204,0.23797184007774227,0.6867181872578372,0.6794413004866606,0.5351882082194157,0.8519507969874698,0.8006413733188301,0.27149346392793083,0.06958548647024476,0.09656197138829252,G4NDL6
G4N716_MAGO7,481172.3333333333,531347.6666666667,419210.6666666667,477724,524447.3333333333,495168.3333333333,514311.6666666667,468269,535601.6666666667,511366.3333333333,401782.3333333333,504382,450847.3333333333,526688.3333333333,392229.3333333333,467672.6666666667,418972.6666666667,430879.6666666667,1.0290872916633473,0.9806932890886524,0.9557108023262865,0.04136536309532471,-0.02812608942938385,-0.0653539695361972,0.5678381893923734,0.4551809459140044,0.6969429806963081,0.7809413753890592,0.6829628322208442,0.8153177595110859,0.10738156701982482,0.16560293057997907,0.08867309763222687,G4N716
G4NDL4_MAGO7,227035,280200.6666666667,286007,252905.6666666667,270620,287150,310487,319728.6666666667,320823,348429.6666666667,269315,328777,217646.3333333333,233817.3333333333,213673.6666666667,224334,244473,221251.3333333333,0.9658078377163033,1.028300037740334,1.0307272195411823,-0.050191923581638084,0.04026127601376031,0.04366257607618782,0.7976722312105258,0.9530012228411529,0.4329204543462265,0.9181619181428996,0.9774615822755185,0.6162132425708136,0.03708072407639809,0.009900302917903812,0.21026897282590545,G4NDL4
G4NIU4_MAGO7,235328,238934.6666666667,229497.6666666667,232491,239238.3333333333,251722.6666666667,251936,261131.6666666667,239872.3333333333,218115.3333333333,201331.6666666667,242367.3333333333,158471.6666666667,174527,135698.3333333333,229662,214221,192880,1.016616523887227,0.8657569118082898,1.3517936960339911,0.02377558537412857,-0.20796609459972581,0.43487499154672266,0.3541454117606018,0.08615549469123991,0.022523054504826962,0.6383099936523422,0.28452236217068994,0.09931381601756206,0.19496835601811863,0.5458835943456287,1.002990330529693,G4NIU4
CCPR_MAGO7,85914,91664,98373.6666666667,95829,97678.6666666667,103898.6666666667,144576.3333333333,141593,127367.6666666667,128857.3333333333,105049,133748.6666666667,149787.6666666667,140929,121688,110984.6666666667,125148.6666666667,114606.6666666667,1.0656164542968527,0.9100544047610637,0.8132227339061989,0.09168826450116256,-0.13597529997952693,-0.29827754813156365,0.17548880655954485,0.21294199640474298,0.09206391788712129,0.4630476380336781,0.44379500185287557,0.2330224162265614,0.3343743267555098,0.35281759322600054,0.6326022988227726,CCPR
G4NLC7_MAGO7,275748,322585.3333333333,303239.6666666667,251531,266472.6666666667,292947.6666666667,287544.6666666667,269088.6666666667,246738.3333333333,199146,211582.6666666667,238935.3333333333,228667.6666666667,228048.3333333333,212707.3333333333,157573.6666666667,297244,169756.3333333333,0.8787526697804487,0.7862934893826818,0.7443875201894335,-0.18647092757483502,-0.3468601861620974,-0.4258742263679708,0.17233283139699018,0.03704619377771701,0.7562444337351485,0.46093502179537554,0.1703506494758796,0.8554082487252443,0.3363602929719326,0.7686562063094707,0.06782656614539452,G4NLC7
G4NJL5_MAGO7,184453.3333333333,181910.3333333333,189880,164136.3333333333,140739.3333333333,177980.3333333333,167277.3333333333,153173.6666666667,163906.3333333333,145589.6666666667,142883.6666666667,131774.3333333333,205225,234182,166617.6666666667,194616.3333333333,217295,192777.6666666667,0.8898528986554864,0.8717397538024768,0.948307142567101,-0.1683612306290952,-0.19803059284004498,-0.07657369262902589,0.09264668653145797,0.02349731857412458,0.9841750415889998,0.3482276391374181,0.13789215900078372,0.9907610395944767,0.4581367615113716,0.8604604285268966,0.004031079823192391,G4NJL5
G4NCQ6_MAGO7,152334.3333333333,149869,130827.3333333333,185655,179677,202409.6666666667,210535.6666666667,230585,209864.6666666667,217324.3333333333,134373.3333333333,242045.6666666667,160332,107209,120028.6666666667,141378.3333333333,144440.6666666667,138564,1.2387818694993629,1.032244734463044,1.1778713973884012,0.30892217335707584,0.04578505926639899,0.23618203112240058,0.009520860234905693,0.5969414773634305,0.4882782843544775,0.1422453778153137,0.7878054656699466,0.6533663488689055,0.8469618368620142,0.10358101044987338,0.1848432372877194,G4NCQ6
G4NG12_MAGO7,34199,58217.9242943333,50839.380771,40485.196829,38699.831685,49900.3333333333,65310.834567,71153,73472.211306,52960.930846,37325.6666666667,49310.0980673333,31940,26583,20322.9074476667,19040.6666666667,15138.6666666667,10296.6666666667,0.7963353647315415,0.6930150249087642,0.5694867647243238,-0.32855196670374265,-0.5290414638432209,-0.8122657818187085,0.5824408156496605,0.011551098040180148,0.05266873561911138,0.7914884221695161,0.10151309804769156,0.1650658610143932,0.10155543358073756,0.9934779179198535,0.7823427384038281,G4NG12
G4NGK1_MAGO7,126356.6666666667,112650.6666666667,145513,132186.3333333333,121447.3333333333,142966,143646,121723.6666666667,143665.6666666667,131033,135450.3333333333,108150,117967,83222.6666666667,82367,69115.6666666667,85062.6666666667,59035.6666666667,1.0461365974622097,0.9121938654748479,0.8304908919044491,0.0650712412739855,-0.13258762681707748,-0.2679637488265478,0.7412454938808029,0.3630683888036709,0.16836263535995685,0.8850775840109005,0.6042108261434225,0.33805695258151786,0.05301865830670639,0.2188114973808019,0.47101012780436585,G4NGK1
G4N6U9_MAGO7,184301,163829.6666666667,160888.6666666667,167479.3333333333,179144,183632,175146.3333333333,207051.3333333333,190218.6666666667,157033,167024.3333333333,244259,151759,151106.6666666667,132291.6666666667,216551.6666666667,177264,238012.6666666667,1.0934771683598208,0.8780648937363313,1.4331046501367686,0.12892309744321592,-0.18760052823387707,0.5191439639062276,0.46611730047147104,0.9647457051660082,0.02560386846166959,0.7232014540483855,0.984614609849061,0.10690770192063499,0.14074070935161534,0.006733724393291005,0.9709910059124469,G4N6U9
UBC1_MAGO7,38621,48995.3333333333,39588.3333333333,68195,69948,64741,66130,80988,77274.6666666667,67272.6666666667,42332,62296.6666666667,58547.6666666667,50156.6666666667,61437,74877,58263,46271.6666666667,1.7226034606155027,0.8061719235281939,0.9951378648736352,0.7845906346766995,-0.31084055542446476,-0.007031686626624149,0.0022879058105765094,0.11865754505774517,0.7474747732789594,0.0983799498547899,0.33549739979658755,0.84972727994126,1.0070934031407208,0.47431084139176966,0.07072043878144638,UBC1
G4MRU8_MAGO7,62936,70174.3333333333,71318.3333333333,52225.6666666667,39278.6666666667,63321.6666666667,95426.6666666667,95051.6666666667,98278.6666666667,77771,50286.3333333333,77294.6666666667,37671,33888.6666666667,38080.3333333333,33264,35882.3333333333,27691.6666666667,0.7442274715826783,0.8099902193656561,0.8830134586286533,-0.42618444940540207,-0.304023607331898,-0.17949266771708333,0.089974653084461,0.03833842268397823,0.19686650537346995,0.3449614282286375,0.17403497727281722,0.3709774974004837,0.4622294627352991,0.759363459131197,0.4306524328409872,G4MRU8
G4N0M7_MAGO7,251218.6666666667,251446.6666666667,285974.6666666667,234061,236521.6666666667,266327.6666666667,284265.3333333333,282566.6666666667,302751.3333333333,289902.6666666667,261770,295184.3333333333,201460,221806,224332.3333333333,234456.6666666667,186036.3333333333,196060,0.9406434764164701,1.0198312374823524,0.8839255926350054,-0.08828007997736462,0.028330433577916748,-0.17800316379385347,0.32884170672423446,0.5688777869805121,0.5631241477196685,0.61992497113149,0.7688469484645709,0.7081893917182243,0.2076608695264867,0.11416010500059492,0.14985058301809911,G4N0M7
G4N4R7_MAGO7,331757.6666666667,350853.6666666667,378297.6666666667,326519,352304.3333333333,370277,401659,405008.6666666667,418002.3333333333,435630.3333333333,320087.6666666667,450704,315901.6666666667,281854,273726,328826.3333333333,305287.3333333333,314231.3333333333,1.004134677230108,1.0756074355610497,1.1148727118768345,0.005952780385816032,0.1051516335569438,0.15687900303626715,0.842236721192068,0.8907092406309993,0.1547254324304488,0.9390446381374995,0.9548822635008699,0.3219521000338496,0.027313762754096322,0.020050173404793266,0.4922087377402428,G4N4R7
G4NCJ2_MAGO7,135893.6666666667,158212,117860.3333333333,173892.3333333333,166054.3333333333,155505.3333333333,154818,159753.6666666667,175625,175733,137386,177859.6666666667,160252.6666666667,156243.6666666667,141637.6666666667,143306,170498,149808.3333333333,1.2219431369134197,1.100024829894358,0.9588121971877258,0.2891771509489805,0.13753608880553872,-0.06067983305267511,0.09589064922605324,0.9865850112969001,0.8634478741998335,0.35202336962671127,0.9964298654943536,0.9209765140774935,0.4534285042405373,0.001553264049002389,0.035751444652878626,G4NCJ2
G4NA24_MAGO7,43131,44014.6666666667,33779.3333333333,39646.3333333333,29881.6666666667,38839,100361,85816.6666666667,98086,57262.6666666667,55550,60021.6666666667,17955,18859.6666666667,16687.6666666667,40110.6666666667,39619,38704,0.9004892072986946,0.583800610348742,2.206571985519354,-0.15121910989402346,-0.7764523757452924,1.1418068134628938,0.4076684466018476,0.0013880051141493411,8.70891675026095e-6,0.6867996404505007,0.0380837527334232,0.002579290844202285,0.1631699408704752,1.4192602632519504,2.588499683488149,G4NA24
RS3A_MAGO7,177678,195695.3333333333,180121,177617.3333333333,164120.3333333333,156222.6666666667,150143.3333333333,179564.3333333333,187811.6666666667,182788,178958,177685.3333333333,164206.3333333333,161710,158542,187880.3333333333,225580.6666666667,203708,0.9111671228414971,0.9966233086377585,1.2597118298188115,-0.1342124028997736,-0.004879779281660161,0.3330937422648784,0.09274501352441757,0.5609830331872487,0.016094525859015458,0.3482276391374181,0.762165237940104,0.0819483451331532,0.4581367615113716,0.11795086311445598,1.0864598121581133,RS3A
G4N5C8_MAGO7,140876,147969,141515.3333333333,169496.6666666667,191680,177924.3333333333,154345.3333333333,151590.6666666667,158850,167236.3333333333,114472.3333333333,184712.6666666667,125051,118013,100546.6666666667,143032,148373,144488.6666666667,1.2572795409684698,1.0835205038053197,1.224345340485088,0.3303054512954234,0.11572645426995239,0.2920105439245235,0.00612360579577591,0.9807345139666455,0.014548741600662904,0.1301086125549564,0.9924165473150853,0.07716455415669336,0.885693954312416,0.003306003017604275,1.112582148747755,G4N5C8
G5EHN4_MAGO7,186892.3333333333,151713.6666666667,175780,179123.3333333333,185931.6666666667,187955,191579.6666666667,212143.3333333333,201687.3333333333,186977,172961,227931,181852.6666666667,165706,174924,198284.3333333333,179311,201951,1.057752114385406,0.9270636728136952,1.1335456160008537,0.08100156956123668,-0.10925966510031658,0.1808424490002168,0.29601824491715245,0.7554367340133222,0.087073684048654107,0.599457175344268,0.890746287825358,0.22489816359659642,0.22224183704551295,0.05024597889030323,0.6480140907765548,G5EHN4
G4NB83_MAGO7,210273.3333333333,257253.3333333333,261149.6666666667,226476.6666666667,237722.6666666667,257341,274612.6666666667,306531.3333333333,257138.6666666667,252653.3333333333,208302.3333333333,276953.6666666667,247553,261315.3333333333,231504,193585.3333333333,210491,198800.6666666667,0.9240800248782006,0.9200352496485958,0.8030630477783209,-0.11391030115104901,-0.12023895815357441,-0.3164148379710683,0.9047705787774412,0.24796151471216832,0.01001624605147577,0.9645901211759497,0.4853484864235888,0.06402470947292245,0.01565719020673648,0.31394632040044085,1.1936523835677388,G4NB83
G4ML75_MAGO7,411856.3333333333,374379.3333333333,390688,329178,228544.6666666667,325796.3333333333,307683,331463,242405,304663.3333333333,307496.6666666667,317355,244961.3333333333,219916.6666666667,292553,405915,257355,192046.6666666667,0.8339041212766538,0.9993943983472168,1.050594379521122,-0.26204657657753155,-8.73963164711868e-4,0.0712057714835297,0.04803258812775481,0.5842552713052334,0.6506461117016151,0.26773720419359626,0.7807047849754456,0.7754514691440444,0.5722912759803469,0.10751315881635025,0.11044537688643219,G4ML75
IF4A_MAGO7,261877,282311.6666666667,275261,232206.3333333333,268882.3333333333,278202.6666666667,273076,268869,269314,248952.6666666667,222652.3333333333,266412.3333333333,225797.3333333333,217794,185528.6666666667,220374,220440.6666666667,202975,0.9768268419185184,0.92439556304784265,1.0118460563651892,-0.03382525065267104,-0.11341775977268424,0.016989813142419354,0.4300279820947321,0.1288730121226671,0.7375546843105794,0.7021975910154487,0.3476159356621468,0.8428518803986492,0.15354066477453004,0.45890032252400426,0.07424873993935646,IF4A
G5EH27_MAGO7,40272,40645.6666666667,34193,36188.3333333333,34312.3333333333,40679,38235.6666666667,48071.3333333333,54168.3333333333,41837,21357.3333333333,51436.3333333333,62395.3333333333,46290,51494,28369.6666666667,33259,26318.3333333333,0.8985978678320744,0.8703107881343011,0.5509315001100459,-0.15425245620845268,-0.20039741526663649,-0.860055141961958,0.666136959401487,0.4380268030213252,0.009626294381273008,0.8369827748562579,0.6712875167531736,0.06288943057177256,0.07728347971504836,0.1730914288699296,1.2014223375445736,G5EH27
G4N349_MAGO7,371556.6666666667,406355,425008.3333333333,363658.6666666667,426269.6666666667,414354.6666666667,377183.6666666667,364941.6666666667,359366.6666666667,327385,350255,319663.6666666667,260306.6666666667,240986.3333333333,263527.6666666667,383202,209658.6666666667,195947.6666666667,1.0196863990025142,0.8970885757997853,0.8054294934180198,0.028125524580607155,-0.15667765538586648,-0.3121697926696834,0.9862470109672528,0.03047467042341806,0.9015156040591223,0.9933977143373444,0.15777348505981445,0.9456866755685126,0.002876843587645479,0.8019659812265298,0.02425272999494434,G4N349
H2B_MAGO7,135462,138131.6666666667,126835.3333333333,147175.3333333333,153148.6666666667,143552,170050.6666666667,185230,177086.6666666667,189940.3333333333,141023,215259.6666666667,188599.3333333333,181126,176793.6666666667,164384.6666666667,164719.3333333333,183288.3333333333,1.0864695142057057,1.0725840454767908,0.9094184895229471,0.11964769378169693,0.10109069876624084,-0.13698375885868322,0.030386036749807596,0.8455312384442992,0.1860712880084322,0.22490648512357592,0.9363300616912661,0.35940073781628695,0.6479980216084886,0.028571032988976706,0.4444210356599521,H2B
G5EGZ5_MAGO7,237410.6666666667,246668.3333333333,257599.6666666667,230537,236893.6666666667,237424,219158.6666666667,230679.6666666667,226547,219784.3333333333,211978.6666666667,211501.6666666667,172935,181513.3333333333,119312.6666666667,179841.3333333333,219501.6666666667,197048,0.9603732407213467,0.9356939913866292,1.1394338913464597,-0.058332889170393,-0.09589130577448483,0.18831722351208902,0.12057734259627369,0.06248264208379146,0.14472194349977396,0.38424639967880736,0.22859021890853123,0.307531591105481,0.41539019307207503,0.6409423564644956,0.5121102648053781,G5EGZ5
G4NI53_MAGO7,303146.6666666667,389130.6666666667,343558.3333333333,299704,345592.6666666667,384740.6666666667,241949.6666666667,271755.3333333333,256350.3333333333,268424,215508.3333333333,246214,233318.3333333333,238346.3333333333,256908.3333333333,266804.3333333333,270518.6666666667,241488,1.005921362214083,0.9604590592821544,1.119397683203294,0.00851752703395982,-0.05820397629010081,0.16272266693001813,0.958537031087507,0.49157430578957667,0.2224688820803411,0.983031163057375,0.7152031774553834,0.4021639913090195,0.0074327143862415275,0.14557056475426103,0.39559681756792364,G4NI53
G4N4X6_MAGO7,2949.682022,11259.953706,9406.9259263333,7923.9771866667,7098.3454663333,2780.8221806667,12659.607898333301,10413.1792946667,9282.0974283333,9264.336392,17870.552213,6917.406676,5933.1233463333,6165,2998.9862723333,NA,3283.4086153333,NA,0.7545871543925449,0.8896741456036293,0.5534030600193848,-0.40624055404481657,-0.1686510673507762,-0.8535974735947423,0.5511170828530298,0.8785314055897708,0.4811827243161795,0.7757735398539142,0.9521871370426191,0.6477740159923113,0.11026503743435061,0.021277689642797422,0.18857647672949177,G4N4X6
G4MLM8_MAGO7,233057.3333333333,245660,244038.3333333333,193433.6666666667,212624.3333333333,244683,274180,295700.6666666667,290801.6666666667,295832.3333333333,251390.3333333333,278150.3333333333,213061,196629,192318.3333333333,148174.3333333333,203390.6666666667,190061.6666666667,0.8712743216571167,0.9564949765303957,0.9666003827851776,-0.19880107045510823,-0.06417070326706455,-0.0490085287973213,0.1955469149762481,0.46154878534686034,0.3212476336771241,0.4891381280430804,0.6873147187469105,0.5098094870543405,0.31056848284765187,0.1628443556368174,0.292592086997365,G4MLM8
G4NH22_MAGO7,152947.6666666667,143133.3333333333,153144.6666666667,156881,152622,176594.3333333333,140016,146843.6666666667,136285,143509.3333333333,120572,154197.6666666667,156992,160076.6666666667,166395,178158.6666666667,180701.3333333333,191474,1.0257168574000255,1.024949529577572,1.1288424296691166,0.03663253913212742,0.03555287049086425,0.17484412047765388,0.20332065371210162,0.8835128404059438,0.010655074123493573,0.498232158214458,0.95468619459976,0.06684553071832218,0.3025682445145711,0.02013935757806852,1.1749276242921427,G4NH22
G5EHQ2_MAGO7,197894,230791.6666666667,226604.6666666667,207441.3333333333,215160,239820.6666666667,301632,290347,256727.3333333333,246785,202305,276325.3333333333,81760.6666666667,60455,58162,43993,78922,70383,0.9494950089289128,0.84996573066021,1.1642213216441981,-0.07476767809598221,-0.23452341975847424,0.2193653445750088,0.8753520063393008,0.18084490018121427,0.8639711332873932,0.9526648279512805,0.4075043743982943,0.9209818259458294,0.02105986848519733,0.3898677249194791,0.03574893980240857,G5EHQ2
G4NAI7_MAGO7,81747.3333333333,72034.6666666667,63240,57567,58422.5,65555.5,22073,25647.5,23344,34651.5,33249.5,38708,35725,47145.5,53131,5058,4874,4723,0.8110331136860026,1.484385709389993,0.10338208312564295,-0.3021672754197747,0.5698660169730355,-3.273941917218351,0.11618443798734115,0.003654749107043524,0.0013748638492558254,0.37671291742394636,0.055407496901089606,0.02106149189765174,0.42398948765508965,1.2564314691615035,1.676510868669561,G4NAI7
G4ML82_MAGO7,181387.3333333333,194628,187537,191945.3333333333,189737,194258.6666666667,196545,193580.6666666667,227124,195747.6666666667,152901.3333333333,248191,191497.3333333333,154729.6666666667,170384.6666666667,167721,190983.6666666667,168144,1.0235064725005376,0.9959432530294166,0.9868493643794237,0.03352022577598127,-0.00586455229818327,-0.019098210659817608,0.3647088153199581,0.8293034607194665,0.8078546341715711,0.647104351796972,0.9320886908867546,0.8828768049956223,0.18902567952401989,0.030542761326160565,0.05409989284743087,G4ML82
G4ML11_MAGO7,135498.6666666667,164235.6666666667,153637,145823,146994.6666666667,147207.6666666667,183170.6666666667,165806.3333333333,172591.6666666667,164604.6666666667,149938.6666666667,166051,127459,131675.6666666667,97775.3333333333,103811.6666666667,105099.3333333333,101179.6666666667,0.9567660567875361,0.9537231422915359,0.8144710586672318,-0.06376188697021234,-0.06835756996864806,-0.29606465980641006,0.624471007340817,0.13117851589519933,0.21947206440529637,0.8137046459289433,0.35244348246541507,0.39849292825181964,0.08953320434905486,0.4529105161798838,0.3995793812903614,G4ML11
G5EI15_MAGO7,139421.6666666667,141576.6666666667,132283,116897.6666666667,106847,141170,161438.3333333333,144390.6666666667,150753.3333333333,151457,152826.6666666667,146206,88185,85862.3333333333,75024.3333333333,85422,68699.6666666667,69462,0.8384469176239945,1.004667669039933,0.8089926898484787,-0.25420864574863816,0.006718355615595045,-0.30580142853247616,0.20180429550060588,0.7243758186365961,0.27930675108892034,0.4957248816560168,0.8708129787383339,0.4638580342850574,0.3047592822352261,0.060075106787080286,0.3336149167738525,G5EI15
SSB1_MAGO7,337135.6666666667,378592.3333333333,435541,328910.6666666667,325122.6666666667,346641.6666666667,388991,403958,369500,359381.3333333333,372501,376006.6666666667,336025.3333333333,335080.3333333333,345537,358631,332462.3333333333,325762.3333333333,0.8687726551955183,0.9576082737132736,0.9893966327935592,-0.20294940016436191,-0.062492477700408444,-0.015379105296122448,0.16166126490073035,0.17929495598718398,0.9949618246868943,0.44506134818707166,0.40613082572063647,0.9954523167499804,0.3515801208330912,0.3913340458896714,0.001979538316969844,SSB1
G4MMG3_MAGO7,109491.3333333333,135668.6666666667,126744.3333333333,113004,110674,120394,143852.3333333333,138886.6666666667,136037.3333333333,118980.3333333333,90494,104603.6666666667,102132.3333333333,103337.6666666667,104990,78470.3333333333,108956.3333333333,78465.3333333333,0.8915901565618978,0.7531584505352087,0.7593584785154165,-0.16554740601258539,-0.408974681844698,-0.3971469798882262,0.32230357830120154,0.014984989304414373,0.21885308694372566,0.6166809012968091,0.11232445764317328,0.3984650978473365,0.2099395015329078,0.949525669713755,0.3996097131038453,G4MMG3
G4MYJ0_MAGO7,237628.6666666667,254224.3333333333,267443,229400.6666666667,239285.6666666667,240457.6666666667,222578,274858.6666666667,227903.6666666667,237207.3333333333,274765.3333333333,251500,192327.3333333333,179483.6666666667,186119.6666666667,190819.6666666667,171017.3333333333,168420.3333333333,0.9412382502068385,1.10353643571626,0.9188568644904083,-0.08736814463706473,0.14213426419782996,-0.12208795260366344,0.14700515048467644,0.5575886215033233,0.3123931554270163,0.4254668297681501,0.762165237940104,0.5008727151537733,0.3711342927126193,0.11795086311445598,0.3002726256890098,G4MYJ0
G4MNF0_MAGO7,273620.3333333333,244474.6666666667,316954.3333333333,254679,270398.6666666667,236597,282083.6666666667,295531,320605,287214.6666666667,276308.3333333333,250988.3333333333,215325.6666666667,230309.6666666667,177372.3333333333,237939,257409,199865,0.9307751251429902,0.9349554981823677,1.10501921895052,-0.10349543948615311,-0.09703039735183062,0.14407146178275604,0.3514404541169669,0.14766858856223003,0.3563301350074107,0.6354097337495713,0.3742586777566505,0.5413353262433059,0.19694613656372173,0.4268281210900891,0.26653363096928884,G4MNF0
G4MSB2_MAGO7,206566.3333333333,248300,230164,248372.6666666667,214031.3333333333,183854.6666666667,279355,244961,258163,237284.6666666667,247114.6666666667,239321.6666666667,125364,129411.3333333333,170757.3333333333,99564.6666666667,105182.3333333333,81911.6666666667,0.9299079496938414,0.9270176852092155,0.7693658978863267,-0.10484018199234997,-0.10933123271373522,-0.37825821123754333,0.5918736362570777,0.13433179625512953,0.04530453176185548,0.7995887994242054,0.3552288876496057,0.1516520529604266,0.09713329807359462,0.44949172409645655,0.8191517061357116,G4MSB2
G4N0T6_MAGO7,85534.6666666667,77566,78825.3333333333,83363.6666666667,80120.3333333333,96796,103466.3333333333,105132,100696.3333333333,99352.3333333333,90356.3333333333,118063,91867,81164.3333333333,83908,75364.3333333333,86694.6666666667,80614.6666666667,1.0575745530201806,0.9602382739635115,0.9607506634250215,0.08075936876491224,-0.05853565362436554,-0.057766027377938456,0.3414681762766311,0.9539537382942155,0.35821615839785936,0.6311809419536109,0.9774615822755185,0.5422062295340683,0.19984612280455727,0.009900302917903812,0.265835497016085,G4N0T6
G4MXC5_MAGO7,138051,134096.6666666667,131176,142373,119100.3333333333,131754,113275,109172.3333333333,104233.3333333333,94159.6666666667,108307.6666666667,93507,168406,176045.6666666667,164117.6666666667,105592,111852,121762.3333333333,0.9825300156603444,0.862486527416898,0.6641806111421208,-0.02542661343685625,-0.21342617373891637,-0.5903524867974054,0.6564842825401649,0.1357396336014892,6.488033914814624e-4,0.8325917235024844,0.3560518192053413,0.014973034112500762,0.07956791059440829,0.4484867909113912,1.8246901859762956,G4MXC5
A4R6R9_MAGO7,234394,254868,267653,260511,253815.3333333333,277491,262658,275539,268228.3333333333,275498.6666666667,263241,236847.6666666667,229912,229913.6666666667,221597.6666666667,252843.6666666667,277882.6666666667,272054,1.022140872922454,0.9814063888353829,1.1832962176832875,0.03159404428022293,-0.02707743168264594,0.24281127256881332,0.38640340714690646,0.43987652844483727,0.007378795865909808,0.6688232654164834,0.6712875167531736,0.053060260033873645,0.17468862811351024,0.1730914288699296,1.275230625989579,A4R6R9
G4NJ90_MAGO7,118774.6666666667,87568,71517,115779.6666666667,110244,113546,117813.6666666667,114508.3333333333,123482,111206.6666666667,113242,99947.6666666667,117785.6666666667,120089.6666666667,109908.3333333333,128964,139281.6666666667,129412.6666666667,1.296660880687009,0.943919918741742,1.098713199398908,0.37480121688919327,-0.08326362696853572,0.13581484415473002,0.2148017025283739,0.09920690262350661,0.021926320724751567,0.5064384788071061,0.3036509140512174,0.0976518093430665,0.29547330437551417,0.517625407224433,1.010319705469523,G4NJ90
G4N530_MAGO7,93989,116268,100935.3333333333,94517,103741.6666666667,99509.3333333333,128875.6666666667,143223.6666666667,136141.3333333333,99603,49512,91517.3333333333,50573,57222,52189,53766,41797,38575.6666666667,0.9858721425599228,0.6722229839578475,0.8008775795665753,-0.02052753880695061,-0.5729882242510673,-0.3203463626778962,0.5627929691562942,0.025424065565141,0.16231684084062437,0.7785954115232382,0.14398899354987793,0.3331710553814422,0.10868816002706559,0.8416707038994775,0.4773327354589548,G4N530
G4NLC8_MAGO7,181973,152229,163218,194166,210367.3333333333,213069.3333333333,140364.6666666667,188246.3333333333,188273,166873.3333333333,150407.3333333333,217922.3333333333,236826.3333333333,225732.6666666667,218685.3333333333,229770.3333333333,274466.6666666667,281304.3333333333,1.2888733677249649,0.8864625959956723,1.215892545459378,0.3661105253522549,-0.17386833653272,0.2820157361969543,0.01885120002598883,0.8248298080559752,0.11031253156276653,0.18839751920233283,0.9292945533645256,0.261019132605907,0.7249248202471279,0.03184660826126747,0.5833276578700245,G4NLC8
G5EHX7_MAGO7,253050.6666666667,264379,287966.3333333333,255458,286251.6666666667,274594.3333333333,306333,282627.6666666667,269782.6666666667,302030,267580.3333333333,298460.3333333333,234748,220810.3333333333,248923,163807,237156.3333333333,236205,1.0386389740990523,1.0560195215613473,1.0062066556477585,0.05469426753474645,0.07863650458218836,0.008926637608501962,0.8031285483239892,0.8489309242897148,0.43046388804050734,0.921578983050065,0.9366065361365808,0.6144050835726759,0.03546743805439283,0.02844281580639952,0.2115451996197281,G5EHX7
